record_id,first_seen_date,search_term,source,origin,document_type,authors,title,abstract,keywords,publication_year,publication_date,doi,url,openalex_id,is_oa,pdf_url,relevance_status,relevance_score,relevance_reason,relevance_evidence
10.22458/ie.v23i35.3834,2026-04-06,gestión educativa,OpenAlex,Innovaciones educativas,article,Warner Ruiz-Chaves; Evelyn Evelyn; José Antonio García-Martínez,La inclusión en la educación: una revisión de literatura para la gestión educativa,"Las investigaciones sobre la inclusión en la educación, han cobrado auge en la última década impulsada por la agenda mundial. El propósito de este estudio es analizar, sistemáticamente, la literatura de la última década relacionada con estudios empíricos sobre la inclusión en educación y su relación con la gestión educativa, para identificar los principales conceptos, estructurar evidencias, determinar las metodologías más frecuentes, así como conocer las tendencias y vacíos al respecto. La metodología empleada para la búsqueda y selección de estudios se basa en la declaración PRISMA, recurriendo a bases de datos de calado como Scopus, Latindex, ScieLO y Redalyc, obteniendo 33 artículos que cumplen con los criterios de aceptación establecidos. Los resultados destacan un 46 % sobre estudios de inclusión educativa, referidos a la temática de la discapacidad o necesidades educativas especiales (NEE); un 15 % sobre la educación inclusiva conceptualizada como inclusión para todos sin excepción; un 21 % sobre la gestión educativa para la inclusión y un 18 % sobre políticas educativas para la inclusión. Se evidencia la transformación del término inclusión educativa a lo largo de los años hacia la educación inclusiva; sin embargo, se denota un uso indistinto en las investigaciones. Se recomienda aumentar las investigaciones sobre la educación inclusiva, gestión y política educativa como una triada que se interconecta sistémicamente, para brindar luces sobre cómo poner en marcha un sistema educativo basado en la diversidad, el cumplimiento de derechos humanos y justicia social, que brinde igualdad de oportunidades y garantice la atención a toda la comunidad estudiantil.",SciELO; Humanities; Scopus; Philosophy; Political science; MEDLINE,2021,2021-12-03,10.22458/ie.v23i35.3834,https://doi.org/10.22458/ie.v23i35.3834,https://openalex.org/W4200374306,True,https://revistas.uned.ac.cr/index.php/innovaciones/article/download/3834/5121,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.46377/dilemas.v8i3.2626,2026-04-06,gestión educativa,OpenAlex,Dilemas contemporáneos Educación Política y Valores,article,María del Milagro Porras Cavero; Juan Carlos Cabrejos Ramos; Guillermo Vargas Quispe; Salomón Berrocal Villegas,"Gestión educativa y satisfacción laboral docente en la Institución Educativa República de Chile, Lima.","El objetivo de la investigación fue analizar como la gestión educativa se relaciona con la satisfacción laboral percibida en el personal docente de la institución educativa República de Chile de la ciudad de Lima. La metodología fue de tipo cuantitativo de alcance descriptivo correlacional, la muestra de estudio a 90 docentes de la institución. Se utilizó como instrumentos de recolección de datos cuestionarios tipo encuesta que fueron validadas por medio de jurados expertos determinando la confiabilidad con criterios estadísticos. Los resultados de los análisis vertidos de manera descriptiva, correlacional y prueba de hipótesis han corroborado la relación que existe entre la gestión educativa y la satisfacción laboral, en un contexto de la formación docente.",Humanities; Psychology; Political science; Sociology; Philosophy,2021,2021-05-01,10.46377/dilemas.v8i3.2626,https://doi.org/10.46377/dilemas.v8i3.2626,https://openalex.org/W3178244079,True,https://www.dilemascontemporaneoseducacionpoliticayvalores.com/index.php/dilemas/article/download/2626/2661,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.35381/e.k.v3i5.774,2026-04-06,gestión educativa,OpenAlex,EPISTEME KOINONIA,article,Josefa Elizabeth Gorozabel-Quiñonez; Tyrone Gualberto Alcívar-Cedeño; Leila Lucía Moreira-Morales; María Fernanda Zambrano-Delgado,Los modelos de gestión educativa y su aporte en la educación ecuatoriana,"El artículo de reflexión tiene por objetivo analizar los modelos de gestión educativa y su aporte en la educación ecuatoriana. Se desarrolló mediante una revisión documental bibliográfica de artículos científicos y documentos relacionados al tema abordado. Se evidencia que los estudiantes perciben generar mejor aprehensión mediante el modelo no tradicional, esto implica que se pueden aplicar diversos métodos centrados en el estudiante, lo cual posibilita un mejor proceso de empoderamiento del conocimiento. Hoy día se hace necesario plantearse un sistema educativo diseñado en base a lo multidisciplinar en razón de generar la sinergia para focalizar un estudiante con visión reflexiva global en capacidad de asumir los retos sociológicos de la sociedad del conocimiento.",Humanities; Philosophy,2020,2020-06-26,10.35381/e.k.v3i5.774,https://doi.org/10.35381/e.k.v3i5.774,https://openalex.org/W3044332821,True,https://fundacionkoinonia.com.ve/ojs/index.php/epistemekoinonia/article/download/774/1280,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.37594/dialogus.v1i10.678,2026-04-06,gestión educativa,OpenAlex,Revista Dialogus,article,Neidy Bibiana Alvarez Giraldo; Jonatan Julián Cardozo Cruz; Sandra Milena Mejía Guarín,Posturas del paradigma socio-crítico como aportes a la educación y gestión educativa en Colombia,"Este ensayo de investigación se presenta como aporte de los autores en el marco de la filosofía de la ciencia, con el propósito de reflexionar sobre el llamado de múltiples comunidades educativas colombianas a una genuina y determinante revolución científica en educación. Los autores describen los enfoques y tendencias de investigación, filosofía y ciencia, de grandes representantes que realizaron aportes teóricos significativos mediante el paradigma socio-crítico en general y luego en Latinoamérica. Seguidamente, se caracterizan aportes específicos a la educación y gestión educativa, finalizando con las posturas de un proponente influyente en Colombia. El paradigma socio-crítico pretende desde la teoría crítica, la liberación en cuanto al pensamiento y emancipación de los actores educativos en los contextos que estos vivencian, a través de la razón comunicativa y argumentación de las posturas que conlleven a la transformación social de su entorno mediante el intercambio de intersubjetividades que redunden en la reestructuración del sistema educativo. Desde las posturas del paradigma socio-crítico expuestas, los autores concluyen el artículo, con el capítulo que presenta dichos aportes frente a la guía 34 (Guía para el mejoramiento institucional de la autoevaluación al plan de mejoramiento, establecida por el Ministerio de Educación colombiano) como insumo para concretar procesos de mejoramiento continuo, ajustados a la realidad institucional de la gestión educativa en Colombia.",Humanities; Political science; Geography; Philosophy,2023,2023-01-09,10.37594/dialogus.v1i10.678,https://doi.org/10.37594/dialogus.v1i10.678,https://openalex.org/W4391240133,True,https://revistas.umecit.edu.pa/index.php/dialogus/article/download/678/1623,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.5212/praxeduc.v.19.22834.038,2026-04-06,gestión educativa,OpenAlex,Praxis Educativa,article,Rolando Alfredo Quispe Morales; Pedro Huauya Quispe; Abelardo De La Cruz De La Cruz,"Gestión educativa y satisfacción laboral docente en instituciones educativas de la región Ayacucho, Perú","La investigación sobre la gestión educativa y satisfacción laboral docente, cobra relevancia en la actualidad, debido a que son factores determinantes en la calidad educativa que se imparte a los estudiantes. El objetivo de la investigación fue establecer la relación que existe entre la gestión educativa y satisfacción laboral docente en la región Ayacucho, Perú. La investigación se concretó en una muestra de 374 maestros, obtenidos de acuerdo con la técnica muestral probabilística estratificada. El instrumento utilizado para el recojo de datos fue el cuestionario sobre gestión educativa y satisfacción laboral docente. Asimismo, se concretó desde el diseño no experimental, transversal correlacional. Para el procesamiento de los datos se utilizó el estadígrafo Rho de Spearman, con un nivel de significancia de 0,05. Los resultados hallados a nivel descriptivo muestran que el 65,8% de maestros perciben como buena la gestión educativa, por otro lado, el 70,1% de los docentes se muestran satisfechos con su labor docente. La prueba de hipótesis obtenida permite concluir a nivel inferencial que existe relación significativa entre la gestión educativa y la satisfacción laboral docente en instituciones educativas de la región de Ayacucho, Perú (rs=0,677, p=0,000&lt;0,05).",Sociology; Humanities; Political science; Psychology; Philosophy,2024,2024-01-01,10.5212/praxeduc.v.19.22834.038,https://doi.org/10.5212/praxeduc.v.19.22834.038,https://openalex.org/W4398151710,True,https://revistas.uepg.br/index.php/praxiseducativa/article/download/22834/209209218601,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.35362/rie8313832,2026-04-06,gestión educativa,OpenAlex,Revista Iberoamericana de Educación,article,Alex Ríos Céspedes,Gobernabilidad y gobernanza en las Unidades de Gestión Educativa Local del Perú: Una mirada desde el conocimiento de sus funciones,"Desde una mirada gubernamental, los órganos intermedios locales de educación requieren mejorar su eficacia y calidad. Desde una mirada de gobernanza, deberían establecer un nuevo contrato social con los actores locales. Basado en mejorar la eficacia y calidad, el presente artículo describe cuánto conocen los servidores públicos de las Unidades de Gestión Educativa Local (UGEL) sobre las funciones que realizan, y ensaya una aproximación para que pueda transitar a un esquema de gobernanza.",Political science; Humanities; Philosophy,2020,2020-05-20,10.35362/rie8313832,https://doi.org/10.35362/rie8313832,https://openalex.org/W3027109308,True,https://rieoei.org/RIE/article/download/3832/4090,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.33386/593dp.2021.2-1.533,2026-04-06,gestión educativa,OpenAlex,593 Digital Publisher CEIT,article,Denisse Peñafiel-Villagómez; Guadalupe García-Montero,La efectividad de la comunicación asertiva en la gestión Educativa del Colegio de Bachillerato Técnico “Simón Bolívar”,"El artículo científico titulado la efectividad de la comunicación asertiva en la gestión educativa del Colegio de Bachillerato Técnico “Simón Bolívar”, tiene como objetivo general crear estrategias de comunicación asertiva para una gestión efectiva dentro de la gestión educativa en la institución citada, y como específicos establecer su importancia, caracterizar las técnicas; al mismo tiempo, definir los principios, relacionar las habilidades en este estilo de comunicación y validar los indicadores de logro para alcanzar la efectividad de la misma. Las bases teóricas se sustentan en los autores: Lesme et al (2020); Solórzano (2018); Isea et al (2017); Ugalde (2016); Castro et al (2015); entre otros, quienes fundamentaron la comunicación asertiva y gestión educativa. El tipo de investigación es cualitativa, está basada en los métodos científicos: histórico – lógico, sistematización teórica, análisis y síntesis. Como métodos empíricos: la observación científica, la entrevista, el registro anecdótico y criterio de expertos. De acuerdo a los resultados se puede afirmar según los autores que, al manejar la comunicación de manera asertiva, indistintamente de su forma, esta puede ser aprovechada positivamente y utilizada para mejorar el ámbito laboral educativo e incluso su organización administrativa y se basa en la confianza, empatía y escucha activa; las cuales guardan una estrecha relación entre sí. Por la relevancia que representa se recomienda que sea implementado en las instituciones educativas que lo ameriten, puesto que aplicando las estrategias de comunicación se obtendrá una excelente gestión educativa.",Humanities; Political science; Philosophy,2021,2021-03-15,10.33386/593dp.2021.2-1.533,https://doi.org/10.33386/593dp.2021.2-1.533,https://openalex.org/W3136765029,True,https://www.593dp.com/index.php/593_Digital_Publisher/article/download/533/653,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.37811/cl_rcm.v4i2.132,2026-04-06,gestión educativa,OpenAlex,Ciencia Latina Revista Científica Multidisciplinar,article,Sandra Ruíz Correa; José Manuel Delgado Bardales; Sandra Ruíz Correa; Hugo Olivas Salazar; Roberto Alonso Enríquez Calderón,"Control interno para mejorar las contrataciones del área de logística, Unidad de Gestión Educativa Local San Martín 2020","El presente estudio de investigación se establece por determinar mejoras en las contrataciones del área de logística en la Unidad de Gestión Educativa de San Martín, teniendo como dimensión requisitos para la adquisición de bienes, servicios, proceso de la adquisición de bienes, servicios y políticas y normas de la adquisición de bienes. Ya que el objetivo determinar un modelo de control interno para mejorar las contrataciones del área de logística, Unidad de Gestión Educativa Local San Martín 2020; de esa manera conoce los procesos en la gestión de contrataciones. Presenta un estudio de investigación básica, con diseño no experimental, descriptivo de corte transversal. El instrumento de recolección de datos utilizado es el cuestionario y la guía de análisis, que nos permitió recabar conocimientos y experiencia sobre la temática planteada. La muestra representada por 60 trabajadores vinculados con la gestión logística, cuyos datos fueron procesados a través de un análisis estadístico descriptivo, De allí se pudo efectuar la valoración y ejecución de las normas de contrataciones. Por lo tanto, se logró establecer nunca se realiza la elaboración y aprobación de las bases del proceso de selección de acuerdo a las normas en un 8.3%",Humanities; Cartography; Philosophy; Geography,2020,2020-12-01,10.37811/cl_rcm.v4i2.132,https://doi.org/10.37811/cl_rcm.v4i2.132,https://openalex.org/W3115065216,True,https://ciencialatina.org/index.php/cienciala/article/download/132/151,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.37811/cl_rcm.v4i2.147,2026-04-06,gestión educativa,OpenAlex,Ciencia Latina Revista Científica Multidisciplinar,article,Gilber Macedo Vásquez; José Manuel Delgado Bardales,Comportamiento organizacional en la gestión educativa 2020,"La investigación tuvo como objetivo Caracterizar el comportamiento organizacional en la mejora de la gestión educativa. El estudio fue básico de diseño descriptivo con revisión sistemática, las revisiones sistemáticas son investigaciones científicas en las cuales la unidad de análisis son los estudios originales primarios, constituyen una herramienta esencial para sintetizar la información científica disponible. De los 10 artículos científicos, sobre el comportamiento organizacional en la gestión educativa en el contexto de la crisis económica internacional, corresponden a diferentes bases de datos, todos ellos al tipo y diseño de estudios descriptivos. El comportamiento organizacional asegura un mejor desarrollo de la gestión educativa, la organización facilita procesos de desarrollo institucional que responde a los objetivos estratégicos. El comportamiento organizacional en la gestión educativa es deficiente dado que los usuarios internos y externos no se sienten satisfechos con el servicio brindado por parte los trabajadores direccionados por el líder de las Instituciones Educativas. Existe un proceso de innovación institucional para fortalecer la gestión intelectual asimismo se cuenta con personal especializado en la gestión del conocimiento.",Humanities; Political science; Philosophy,2020,2020-12-01,10.37811/cl_rcm.v4i2.147,https://doi.org/10.37811/cl_rcm.v4i2.147,https://openalex.org/W3116202378,True,https://ciencialatina.org/index.php/cienciala/article/download/147/185,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.56712/latam.v6i1.3360,2026-04-06,gestión educativa,OpenAlex,LATAM Revista Latinoamericana de Ciencias Sociales y Humanidades,article,Alejandra Rosalia Intriago Cedeño; Leida Yanet Álava Montesdeoca; Yira Eliana López Vera,Innovación en la gestión educativa: Revisión sistemática,"El presente trabajo tuvo como objetivo analizar la innovación en la gestión educativa a través de un mapeo de revisión sistemática para conocer las tendencias actuales, los enfoques más efectivos y los desafíos asociados a su implementación. Se utilizó un diseño cualitativo de tipo descriptivo, no experimental y analítico, siguiendo el método PRISMA, lo que resultó en la identificación de 20 unidades de análisis. Los resultados de la revisión sistemática indican que las investigaciones fueron publicadas en revistas especializadas en gestión, tecnología y educación. Además, mostraron que la innovación en la gestión educativa se percibe como un factor epistemológico, pedagógico y didáctico que impulsa cambios significativos en el proceso educativo. En conclusión, la revisión literaria evidencia una interconexión profunda entre la introducción de nuevas ideas, contenidos y procedimientos, y una transformación integral de las prácticas educativas existentes. Esto subraya la importancia de superar los desafíos para implementar la innovación, ya que es fundamental para transformar el sistema educativo y garantizar una educación de calidad que responda a las necesidades cambiantes de la sociedad.",Political science,2025,2025-01-28,10.56712/latam.v6i1.3360,https://doi.org/10.56712/latam.v6i1.3360,https://openalex.org/W4406911396,True,https://latam.redilat.org/index.php/lt/article/download/3360/5877,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.52080/rvgluz.27.100.10,2026-04-06,gestión educativa,OpenAlex,Revista Venezolana de Gerencia,article,Janeca Paola Yaguna Guerra; Maria Esther Yaguna Guerra; Cielo Rocio Caicedo Manjarres,Participación en la gestión educativa como vigencia de los derechos humanos,"Colombia emprendió un proceso de reforma institucional a principios de la década de los noventa, dada la convocatoria a una Asamblea Nacional Constituyente, con la cual se aprobó una nueva Constitución Política, bajo una concepción de Estado Social de Derecho, pero con un sesgo marcado bajo una corriente neoliberal. El trabajo tiene como objetivo describir la participación y la educación como derechos humanos en Colombia. Se desarrolló una investigación analítica documental, fundamentada en el método deductivo y hermenéutico. Los hallazgos demuestran: 1) La participación ciudadana tiene un rol significativo en el proceso de democratización de la Educación; mediante la participación comunitaria como elemento clave en la gestión educativa; 2) La Educación es un derecho con el que se pretende garantizar la inclusión social, no solo en los procesos de formación sino en la formulación y ejecución de planes educativos. Se concluye: Existencia de una vasta normativa que garantiza el derecho a la participación y la educación como derechos humanos.",Humanities; Political science; Sociology; Philosophy,2022,2022-09-23,10.52080/rvgluz.27.100.10,https://doi.org/10.52080/rvgluz.27.100.10,https://openalex.org/W4298140860,True,https://produccioncientificaluz.org/index.php/rvg/article/download/38783/43208/,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.36390/telos223.05,2026-04-06,gestión educativa,OpenAlex,Telos Revista de Estudios Interdisciplinarios en Ciencias Sociales,article,José Luis Yovera Yecerra,La gestión educativa universitaria venezolana: un planteamiento desde la acción transcompleja,"La gerencia educativa universitaria es trascendental para el desarrollo de políticas públicas que emergen desde la acción del ente encargado y desde la perspectiva de los actores involucrados, será prolifera de acciones que garanticen el logro académico, meta primordial de las instituciones universitarias que obedecen a políticas centradas en la formación del ciudadano capaz de afrontar tareas y trabajos específicos de acuerdo al perfil de egreso al cual se formó, sin embargo el trasfondo de dichos logros trasciende desde la interacción inter y transdisciplinar que el gerente debe propiciar para el logro satisfactorio de los objetivos prometidos, donde lo importante sea las contribuciones positivas al actor involucrado. El objetivo del articulo es de indicar aspectos resaltantes para la gestión educativa desde la acciones transcomplejas del transgerente, definido por Rodríguez (2017), se usó la Deconstrucción como transmétodo transcomplejo inédito de Rodríguez (2019). Es importante señalar que la interrelación que debe coexistir con las instituciones que son campo de aplicación de las carreras que se administran en las universidades, deben cooperar para la formación integral del estudiante y deben estar guiadas por el encargado de gerenciar los espacios académicos, permitiendo una interacción multidisciplinar que converja en la generación de acciones propicias para fomentar la acción pedagógica. Las características de una gestión transcompleja debe impulsar la formación desde los diferentes ámbitos de aplicación universitaria, a saber, la investigación y la formación permanente; la extensión universitaria y el compartir de saberes y la docencia con una visión transdisciplinaria.",Humanities; Physics; Political science; Philosophy,2020,2020-08-31,10.36390/telos223.05,https://doi.org/10.36390/telos223.05,https://openalex.org/W3082125901,True,http://ojs.urbe.edu/index.php/telos/article/download/3328/4553,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
